3.000000000000000000e+01,-4.500000000000000000e+01,1.687500000000000000e+01,3.750000000000000000e-01
-3.000000000000000000e+01,-7.000000000000000000e+00,1.693750000000000000e+01,4.375000000000000000e-01
3.000000000000000000e+01,-7.000000000000000000e+00,1.693750000000000000e+01,5.000000000000000000e-01
3.000000000000000000e+01,0.000000000000000000e+00,1.693750000000000000e+01,5.000000000000000000e-01
-3.000000000000000000e+01,0.000000000000000000e+00,1.693750000000000000e+01,5.000000000000000000e-01
-3.000000000000000000e+01,7.000000000000000000e+00,1.687500000000000000e+01,4.375000000000000000e-01
-3.000000000000000000e+01,-1.500000000000000000e+01,1.668750000000000000e+01,5.625000000000000000e-01
3.000000000000000000e+01,-8.000000000000000000e+00,1.662500000000000000e+01,6.250000000000000000e-01
-3.000000000000000000e+01,6.000000000000000000e+00,1.687500000000000000e+01,5.625000000000000000e-01
3.000000000000000000e+01,1.400000000000000000e+01,1.787500000000000000e+01,4.375000000000000000e-01
-3.000000000000000000e+01,1.400000000000000000e+01,1.912500000000000000e+01,3.125000000000000000e-01
3.000000000000000000e+01,1.400000000000000000e+01,2.031250000000000000e+01,1.875000000000000000e-01
3.000000000000000000e+01,4.500000000000000000e+01,2.150000000000000000e+01,3.598125000000000000e+02
-3.000000000000000000e+01,7.000000000000000000e+00,2.275000000000000000e+01,3.597500000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,2.412500000000000000e+01,3.597500000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,2.493750000000000000e+01,3.597500000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,2.556250000000000000e+01,3.597500000000000000e+02
-3.000000000000000000e+01,7.000000000000000000e+00,2.606250000000000000e+01,3.596875000000000000e+02
3.000000000000000000e+01,3.000000000000000000e+01,2.612500000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,-7.000000000000000000e+00,2.556250000000000000e+01,3.595000000000000000e+02
-3.000000000000000000e+01,-2.900000000000000000e+01,2.512500000000000000e+01,3.597500000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,2.512500000000000000e+01,3.597500000000000000e+02
-3.000000000000000000e+01,3.700000000000000000e+01,2.500000000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,1.500000000000000000e+01,2.456250000000000000e+01,3.593125000000000000e+02
3.000000000000000000e+01,-2.200000000000000000e+01,2.368750000000000000e+01,3.595000000000000000e+02
3.000000000000000000e+01,-5.200000000000000000e+01,2.300000000000000000e+01,3.599375000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,2.300000000000000000e+01,3.599375000000000000e+02
3.000000000000000000e+01,3.700000000000000000e+01,2.350000000000000000e+01,3.596250000000000000e+02
3.000000000000000000e+01,3.800000000000000000e+01,2.431250000000000000e+01,3.593125000000000000e+02
3.000000000000000000e+01,-6.000000000000000000e+00,2.543750000000000000e+01,3.593750000000000000e+02
3.000000000000000000e+01,-1.400000000000000000e+01,2.637500000000000000e+01,3.595000000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,2.725000000000000000e+01,3.595000000000000000e+02
3.000000000000000000e+01,1.500000000000000000e+01,2.787500000000000000e+01,3.593750000000000000e+02
-3.000000000000000000e+01,2.300000000000000000e+01,2.787500000000000000e+01,3.591875000000000000e+02
-3.000000000000000000e+01,-6.000000000000000000e+00,2.762500000000000000e+01,3.592500000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,2.718750000000000000e+01,3.592500000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,2.625000000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,-2.100000000000000000e+01,2.462500000000000000e+01,3.594375000000000000e+02
-3.000000000000000000e+01,-2.900000000000000000e+01,2.268750000000000000e+01,3.596875000000000000e+02
-3.000000000000000000e+01,-2.200000000000000000e+01,2.100000000000000000e+01,3.598750000000000000e+02
3.000000000000000000e+01,2.200000000000000000e+01,1.956250000000000000e+01,3.596875000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,1.818750000000000000e+01,3.596875000000000000e+02
-3.000000000000000000e+01,-2.900000000000000000e+01,1.756250000000000000e+01,3.599375000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,1.731250000000000000e+01,3.599375000000000000e+02
-3.000000000000000000e+01,1.500000000000000000e+01,1.712500000000000000e+01,3.598125000000000000e+02
3.000000000000000000e+01,-1.400000000000000000e+01,1.737500000000000000e+01,3.599375000000000000e+02
3.000000000000000000e+01,7.000000000000000000e+00,1.793750000000000000e+01,3.598750000000000000e+02
-3.000000000000000000e+01,1.500000000000000000e+01,1.962500000000000000e+01,3.597500000000000000e+02
3.000000000000000000e+01,1.500000000000000000e+01,2.137500000000000000e+01,3.596250000000000000e+02
-3.000000000000000000e+01,3.000000000000000000e+01,2.312500000000000000e+01,3.593750000000000000e+02
-3.000000000000000000e+01,-6.000000000000000000e+00,2.500000000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,8.000000000000000000e+00,2.606250000000000000e+01,3.593750000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,2.631250000000000000e+01,3.593750000000000000e+02
3.000000000000000000e+01,-1.400000000000000000e+01,2.637500000000000000e+01,3.595000000000000000e+02
-3.000000000000000000e+01,8.000000000000000000e+00,2.650000000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,1.500000000000000000e+01,2.662500000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,1.500000000000000000e+01,2.650000000000000000e+01,3.591875000000000000e+02
-3.000000000000000000e+01,-1.400000000000000000e+01,2.637500000000000000e+01,3.593125000000000000e+02
3.000000000000000000e+01,0.000000000000000000e+00,2.606250000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,0.000000000000000000e+00,2.531250000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,-2.100000000000000000e+01,2.475000000000000000e+01,3.595000000000000000e+02
3.000000000000000000e+01,8.000000000000000000e+00,2.425000000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,8.000000000000000000e+00,2.350000000000000000e+01,3.593750000000000000e+02
3.000000000000000000e+01,-2.100000000000000000e+01,2.312500000000000000e+01,3.595625000000000000e+02
3.000000000000000000e+01,-6.000000000000000000e+00,2.331250000000000000e+01,3.596250000000000000e+02
-3.000000000000000000e+01,1.500000000000000000e+01,2.387500000000000000e+01,3.595000000000000000e+02
-3.000000000000000000e+01,3.100000000000000000e+01,2.481250000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,1.600000000000000000e+01,2.543750000000000000e+01,3.591250000000000000e+02
-3.000000000000000000e+01,1.000000000000000000e+00,2.543750000000000000e+01,3.591250000000000000e+02
-3.000000000000000000e+01,-5.900000000000000000e+01,2.525000000000000000e+01,3.596250000000000000e+02
3.000000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,3.595000000000000000e+02
3.000000000000000000e+01,3.100000000000000000e+01,2.437500000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,-2.900000000000000000e+01,2.400000000000000000e+01,3.595000000000000000e+02
-3.000000000000000000e+01,-1.400000000000000000e+01,2.425000000000000000e+01,3.596250000000000000e+02
3.000000000000000000e+01,2.300000000000000000e+01,2.468750000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,3.100000000000000000e+01,2.500000000000000000e+01,3.591875000000000000e+02
-3.000000000000000000e+01,-2.100000000000000000e+01,2.531250000000000000e+01,3.593750000000000000e+02
-3.000000000000000000e+01,-6.000000000000000000e+00,2.562500000000000000e+01,3.594375000000000000e+02
-3.000000000000000000e+01,1.600000000000000000e+01,2.556250000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,2.300000000000000000e+01,2.481250000000000000e+01,3.591250000000000000e+02
3.000000000000000000e+01,-2.100000000000000000e+01,2.368750000000000000e+01,3.593125000000000000e+02
3.000000000000000000e+01,-4.400000000000000000e+01,2.212500000000000000e+01,3.596875000000000000e+02
3.000000000000000000e+01,-2.900000000000000000e+01,2.087500000000000000e+01,3.599375000000000000e+02
3.000000000000000000e+01,8.000000000000000000e+00,2.025000000000000000e+01,3.598750000000000000e+02
3.000000000000000000e+01,3.800000000000000000e+01,2.037500000000000000e+01,3.595625000000000000e+02
3.000000000000000000e+01,1.600000000000000000e+01,2.118750000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,-1.300000000000000000e+01,2.250000000000000000e+01,3.595625000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+00,2.406250000000000000e+01,3.595625000000000000e+02
3.000000000000000000e+01,1.600000000000000000e+01,2.587500000000000000e+01,3.594375000000000000e+02
3.000000000000000000e+01,2.300000000000000000e+01,2.743750000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+00,2.862500000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+00,2.950000000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+00,2.993750000000000000e+01,3.592500000000000000e+02
-3.000000000000000000e+01,9.000000000000000000e+00,2.987500000000000000e+01,3.591875000000000000e+02
3.000000000000000000e+01,1.600000000000000000e+01,2.962500000000000000e+01,3.590625000000000000e+02
3.000000000000000000e+01,1.600000000000000000e+01,2.925000000000000000e+01,3.589375000000000000e+02
3.000000000000000000e+01,-2.000000000000000000e+01,2.887500000000000000e+01,3.591250000000000000e+02
-3.000000000000000000e+01,-5.000000000000000000e+00,2.900000000000000000e+01,3.591875000000000000e+02
-3.000000000000000000e+01,9.000000000000000000e+00,2.912500000000000000e+01,3.591250000000000000e+02
3.000000000000000000e+01,3.100000000000000000e+01,2.875000000000000000e+01,3.588750000000000000e+02
-3.000000000000000000e+01,-1.300000000000000000e+01,2.800000000000000000e+01,3.590000000000000000e+02
3.000000000000000000e+01,-3.500000000000000000e+01,2.750000000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,1.000000000000000000e+00,2.706250000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,2.400000000000000000e+01,2.687500000000000000e+01,3.591250000000000000e+02
3.000000000000000000e+01,3.200000000000000000e+01,2.668750000000000000e+01,3.588750000000000000e+02
3.000000000000000000e+01,-2.000000000000000000e+01,2.637500000000000000e+01,3.590625000000000000e+02
3.000000000000000000e+01,-3.500000000000000000e+01,2.631250000000000000e+01,3.593750000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+00,2.662500000000000000e+01,3.593750000000000000e+02
3.000000000000000000e+01,3.100000000000000000e+01,2.718750000000000000e+01,3.591250000000000000e+02
3.000000000000000000e+01,3.200000000000000000e+01,2.775000000000000000e+01,3.588750000000000000e+02
-3.000000000000000000e+01,-5.000000000000000000e+00,2.825000000000000000e+01,3.589375000000000000e+02
3.000000000000000000e+01,-1.200000000000000000e+01,2.862500000000000000e+01,3.590625000000000000e+02
-3.000000000000000000e+01,2.000000000000000000e+00,2.856250000000000000e+01,3.590625000000000000e+02
-3.000000000000000000e+01,9.000000000000000000e+00,2.843750000000000000e+01,3.590000000000000000e+02
3.000000000000000000e+01,2.400000000000000000e+01,2.806250000000000000e+01,3.588125000000000000e+02
3.000000000000000000e+01,-1.200000000000000000e+01,2.731250000000000000e+01,3.589375000000000000e+02
3.000000000000000000e+01,-4.300000000000000000e+01,2.681250000000000000e+01,3.593125000000000000e+02
3.000000000000000000e+01,-5.000000000000000000e+00,2.681250000000000000e+01,3.593750000000000000e+02
-3.000000000000000000e+01,3.200000000000000000e+01,2.718750000000000000e+01,3.591250000000000000e+02
-3.000000000000000000e+01,4.700000000000000000e+01,2.762500000000000000e+01,3.587500000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+01,2.756250000000000000e+01,3.586875000000000000e+02
3.000000000000000000e+01,-2.000000000000000000e+01,2.700000000000000000e+01,3.588750000000000000e+02
3.000000000000000000e+01,-4.200000000000000000e+01,2.662500000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,2.000000000000000000e+00,2.675000000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,3.200000000000000000e+01,2.718750000000000000e+01,3.590000000000000000e+02
-3.000000000000000000e+01,3.200000000000000000e+01,2.768750000000000000e+01,3.587500000000000000e+02
3.000000000000000000e+01,2.000000000000000000e+00,2.825000000000000000e+01,3.587500000000000000e+02
-3.000000000000000000e+01,-1.900000000000000000e+01,2.837500000000000000e+01,3.589375000000000000e+02
3.000000000000000000e+01,-4.000000000000000000e+00,2.837500000000000000e+01,3.590000000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+01,2.818750000000000000e+01,3.589375000000000000e+02
-3.000000000000000000e+01,1.000000000000000000e+01,2.806250000000000000e+01,3.588750000000000000e+02
3.000000000000000000e+01,2.000000000000000000e+00,2.825000000000000000e+01,3.588750000000000000e+02
-3.000000000000000000e+01,2.000000000000000000e+00,2.812500000000000000e+01,3.588750000000000000e+02
-3.000000000000000000e+01,-4.000000000000000000e+00,2.812500000000000000e+01,3.589375000000000000e+02
-3.000000000000000000e+01,1.700000000000000000e+01,2.787500000000000000e+01,3.588125000000000000e+02
-3.000000000000000000e+01,1.000000000000000000e+01,2.725000000000000000e+01,3.587500000000000000e+02
-3.000000000000000000e+01,-1.900000000000000000e+01,2.618750000000000000e+01,3.589375000000000000e+02
-3.000000000000000000e+01,-1.900000000000000000e+01,2.456250000000000000e+01,3.591250000000000000e+02
-3.000000000000000000e+01,-1.200000000000000000e+01,2.225000000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,-4.000000000000000000e+00,1.962500000000000000e+01,3.593125000000000000e+02
-3.000000000000000000e+01,-3.500000000000000000e+01,1.675000000000000000e+01,3.596250000000000000e+02
-3.000000000000000000e+01,-3.500000000000000000e+01,1.431250000000000000e+01,3.599375000000000000e+02
-3.000000000000000000e+01,9.000000000000000000e+00,1.237500000000000000e+01,3.598750000000000000e+02
3.000000000000000000e+01,1.700000000000000000e+01,1.056250000000000000e+01,3.597500000000000000e+02
3.000000000000000000e+01,-2.700000000000000000e+01,9.187500000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+01,-5.000000000000000000e+01,8.812500000000000000e+00,4.375000000000000000e-01
3.000000000000000000e+01,-1.300000000000000000e+01,9.562500000000000000e+00,5.625000000000000000e-01
3.000000000000000000e+01,3.900000000000000000e+01,1.143750000000000000e+01,2.500000000000000000e-01
3.000000000000000000e+01,6.900000000000000000e+01,1.456250000000000000e+01,3.596875000000000000e+02
3.000000000000000000e+01,4.700000000000000000e+01,1.825000000000000000e+01,3.593125000000000000e+02
3.000000000000000000e+01,2.500000000000000000e+01,2.243750000000000000e+01,3.591250000000000000e+02
3.000000000000000000e+01,1.000000000000000000e+01,2.712500000000000000e+01,3.590625000000000000e+02
-3.000000000000000000e+01,2.000000000000000000e+00,3.093750000000000000e+01,3.590625000000000000e+02
-3.000000000000000000e+01,1.000000000000000000e+01,3.381250000000000000e+01,3.590000000000000000e+02
-3.000000000000000000e+01,2.500000000000000000e+01,3.443750000000000000e+01,3.588125000000000000e+02
-3.000000000000000000e+01,2.500000000000000000e+01,3.293750000000000000e+01,3.586250000000000000e+02
3.000000000000000000e+01,2.500000000000000000e+01,3.062500000000000000e+01,3.584375000000000000e+02
-3.000000000000000000e+01,-3.400000000000000000e+01,2.768750000000000000e+01,3.587500000000000000e+02
3.000000000000000000e+01,-7.900000000000000000e+01,2.468750000000000000e+01,3.594375000000000000e+02
-3.000000000000000000e+01,-1.200000000000000000e+01,2.218750000000000000e+01,3.595625000000000000e+02
-3.000000000000000000e+01,1.700000000000000000e+01,2.006250000000000000e+01,3.594375000000000000e+02
-3.000000000000000000e+01,2.500000000000000000e+01,1.837500000000000000e+01,3.592500000000000000e+02
3.000000000000000000e+01,-4.000000000000000000e+00,1.675000000000000000e+01,3.593125000000000000e+02
